year_month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
201204,,,,,,,,,,,,3.518093824,3.01810813,3.130151749,4.411906719,,,,,,,,,,,,,1.779660702,2.089345455,2.459928274,4.411906719,,4.335502148,4.124648571,,,,,,,,,,,1.555264235,1.971257448,2.167454243,2.788938761,4.335530281,4.124660015,,,,,,,,,,,1.555264235,2.312782526,2.31987977,2.431149244,4.705008507,4.697933674,,,,,,,,,,,,2.475182056,2.447638035,2.520426989,5.168546677,4.403523445,,,,,,,,,,2.98243165,3.057232857,2.727727413,2.29967761,1.983385205,4.348897934,4.403523445,,,,,,,,,,2.98243165,2.982387543,2.253183842,2.061477423,1.441283345,3.055670023,4.403523445,,,,,,,,,,2.98243165,1.353798628,1.254171848,0.954532087,0.676614583,3.33452487,,,2.415144682,2.275960684,1.918267608,,2.369036913,2.369036913,2.630733728,2.644121408,0.887864351,0.860169113,0.698207021,0.604506075,0.572812736,3.33452487,,,2.415215015,2.275926352,1.918242216,2.02585721,2.368224382,2.369004011,2.630688906,2.643893957,0.759950876,0.703184068,0.601215601,0.534603298,0.509250998,,,,2.637811661,2.012183666,1.771781445,2.02585721,2.10079217,2.042514086,2.026046991,1.806384802,0.686927795,0.660957932,0.586419582,0.50401473,0.514552116
201205,,,,,,,,,,,,2.458092451,2.890673161,3.760066271,4.357505322,4.03907299,,,,,,,,,,,,2.458092451,2.184826851,2.303769112,4.039076805,4.03907299,,,,,,,,,,,,,2.573052645,3.184616089,3.507845163,3.656016588,,,,,,,,,,,,,4.022794724,3.912055254,3.633054018,2.516868591,,,,,,,,,,,,,4.023045063,2.858499289,2.024372578,1.650696754,,,,,,,,,,,,3.609292269,1.381237388,1.170725465,0.96309185,0.929505408,,,,,,,,,,,,3.608201981,3.609011412,1.008775234,1.350938559,1.469698191,,,,,,,,,,,,3.153498411,1.718001723,1.511632919,1.725357652,1.752792358,17.60103226,,,13.82363129,12.77671623,9.950155258,1.56870544,1.521767139,1.521767259,1.521767139,2.820905447,3.034808874,3.306542873,2.91498518,2.757131338,1.983392358,17.60103416,,13.03627586,13.824049,12.77677822,9.949925423,1.569384813,1.531260967,1.522193909,1.529982686,3.741004944,3.014165878,2.974172115,2.587924004,2.163872719,1.814993024,,,13.03627586,15.53602886,13.6044426,7.504455566,5.082166672,5.020464897,6.947452068,8.000324249,3.779783249,2.868097305,2.566482544,1.988820553,1.671263933,1.774299979
201206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.695006609,3.694854498,2.372320414,,,,,,,,,,,,,,2.777694464,2.752646685,2.37232852,,,,,,,,,,,,,,2.20792532,2.158920765,2.518124819,,,,,,,,,,,,0.936937511,2.738546133,3.54842782,4.896909237,7.247451782,,,,,,,,,,,,0.936937511,0.937299728,7.163820744,9.879836082,13.60449696,,,,,,,,,,,,0.936937511,12.92336082,16.09615326,17.63521576,15.67665291,4.263657093,5.931527615,8.578757286,8.910505295,8.700054169,7.905163765,11.98958111,9.243589401,9.243589401,9.243589401,6.909428596,7.297879219,10.78183746,10.0056448,14.1294384,10.92601204,5.931470871,5.931526661,8.57793808,8.910484314,8.700028419,7.905203342,11.98918533,9.240726471,9.243501663,9.24162674,9.095711708,8.670013428,9.503206253,10.0056448,9.402924538,8.425920486,4.88562727,5.931527615,5.101267338,8.685722351,8.258566856,9.159201622,6.523546219,7.461525917,8.249224663,7.512796402,10.79686642,10.23020363,8.084236145,10.0056448,9.402602196,7.978387356
201207,,,,,,,,,,,,2.026356936,2.994844198,2.981838942,0.660940588,5.128556252,,,,,,,,,,,,1.588357925,3.098924637,8.496649742,5.128499985,5.128556252,,,,,,,,,,,,,,0.626195252,0.650986075,0.681749701,,,,,,,,,,,,,,0.550470233,0.749663293,2.35532403,,,,,,,,,,,,,,0.550457001,6.43244791,5.302504539,4.267442703,4.193220139,,,,,,,,,,,,3.398765087,3.385133266,3.097791672,4.267507076,4.193220139,,,,3.864424706,3.864424944,,,,,,6.752294064,4.42067337,3.555766821,2.904255867,5.297825813,4.193220139,,,,3.864424944,3.864424944,,,,,,6.752294064,4.68643713,3.269370079,1.934590697,8.955305099,4.663798809,5.784986973,6.818784237,7.265769958,11.9073658,11.90889645,7.192145824,7.192145824,4.389940739,6.632775784,5.210621834,3.029038429,2.996491432,2.892638445,1.976805687,4.663898945,4.663798809,5.785037518,6.818742752,7.265826225,6.402797699,6.103858948,7.182968616,7.19163847,4.390223026,4.289292336,3.771007299,4.037288189,3.995431662,2.439202309,1.416029692,5.873270035,4.663798809,5.971489429,6.597286224,7.897392273,7.33548069,6.261002064,5.769661427,5.703912735,5.535186768,4.866984844,4.464098454,3.992829561,4.680235386,2.66779232,1.486371875
201208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.818162918,,,,,,,,,,,,,,,,4.818162918,,,,,,,,,,,,,0.482824832,0.482824832,0.625015378,,,,,,,,,,,,,,0.482824832,0.482824862,0.625015378
201209,,,,,,,,,,,,3.868891239,3.467279673,3.240898609,3.770050764,3.770050526,,,,,,,,,,,,2.537656307,2.522918463,2.525318623,3.770050526,3.770050526,,,,,,,,,,,,,2.202588797,2.877993822,3.379646301,4.269611359,4.735738277,7.905581951,11.64355469,,,,,,,,,,2.920710802,3.063707352,3.210832834,2.982230902,4.735738754,7.905582428,11.64355469,,,,,,,,,,2.920835018,2.474189758,2.124855042,2.125034571,5.017333508,7.43677187,9.125515938,16.36942101,16.36942101,,,,,,3.474805593,3.481191397,2.427531481,1.971968651,1.576812863,1.213833451,5.324508667,4.586606979,9.125515938,16.36942101,16.36942101,16.13057518,16.13057518,,,,3.474805593,3.481311083,3.713579416,1.917062283,1.469942927,1.388278008,16.80932617,4.586236,,,,16.13057518,16.13057518,,,,3.474805593,4.799428463,2.730494738,1.997167706,1.559133887,1.541361332,23.18010902,16.92715454,12.63788128,12.63522625,15.61581802,12.74815178,12.0979929,3.580068111,4.660830498,8.078426361,6.326713085,4.590428352,2.610382795,1.960427046,2.006184101,1.918184161,20.58267593,16.92715454,8.126850128,7.651234627,7.732625961,8.525837898,6.447852612,3.579894304,4.660689354,3.032096863,2.479725122,2.534240246,2.092754841,1.837428331,1.700770378,1.643090844,30.58632088,16.92715454,4.759162903,4.791003227,4.770236015,4.010693073,3.371445417,3.129868984,2.886886835,2.482696533,2.133241653,2.127385616,2.075026751,1.53136766,1.224653482,1.023578525
201210,,,,,,,,,,,,2.175619841,2.230134964,2.29394722,2.404453993,2.297981977,,,,,,,,,,,,1.969860911,2.03546381,2.2807796,2.2979846,2.297981977,23.46768951,,,,,,,,,,,,2.357628584,2.346069336,2.34006381,2.300840855,33.6614418,11.58775711,,,,,,,,,,,2.378090143,2.347362041,2.299138784,2.300845623,12.02455997,11.58775806,,,,,,,,,,,2.378095388,2.396450758,2.320033312,2.372141123,6.80529213,4.552949905,4.552949905,,,,,,,,,2.349033833,2.384181023,2.37172699,2.366206408,2.405783653,4.640811443,4.552949905,4.552949905,,,,,,,,,2.349078417,2.349035263,2.390020132,2.393525124,2.425214767,4.639389515,,,,,,,,,,,2.394344807,2.363364935,2.380190372,2.377444506,2.388367414,,,,,2.330857992,2.329123974,2.317106724,2.363534927,2.363534927,2.498118877,2.333755732,2.230131149,2.23031044,2.252280951,2.278702497,2.284332991,,,2.257091045,2.255730867,2.330843687,2.329153299,2.317175388,2.363807917,2.363543987,2.480792522,2.50241375,2.306892872,2.316069365,2.312259436,2.299623966,2.21269536,,,2.257090807,2.255730629,2.259377956,2.777770042,2.726157188,2.539012194,2.508494616,2.562526703,2.41796279,2.249432564,2.165959835,2.135452509,2.317248106,2.317173243
201211,,,,,,,,,,,,1.930003643,2.167462587,2.167466879,,,,,,,,,,,,,,1.930003643,1.943458796,2.005418539,,,3.743510008,4.845972538,4.84615612,3.932593822,,,,,,,,,,3.54641366,4.125494003,4.729197502,3.468769073,3.55219841,3.932607174,3.932594061,,,,,,,,,,2.746168375,2.782135963,3.275391817,3.568895578,3.529399633,3.932594061,3.932593822,,,,,,,,,,2.426950216,2.367228508,2.221467495,3.688589096,3.489798069,2.951244593,2.951244354,2.951244354,,,,,,,2.238482475,2.362663507,2.311790466,2.252043486,2.09538269,3.624695063,3.590763569,2.951244354,2.951244354,2.951244354,,,,,,,2.238621235,2.238488913,2.199528456,2.175435305,2.25923562,3.423662901,3.590772629,,,,,,,,,,2.402211905,2.273762465,2.165362597,2.190897226,2.302880526,4.666760445,2.702711821,,3.382080555,3.170565605,3.520639658,3.520611048,2.539197683,2.403180361,2.280982256,2.219209433,2.206410885,2.174887896,2.142771959,2.164279461,2.293898106,2.87209487,2.702711821,2.636537075,3.38160491,3.170449018,2.890465736,2.671768665,2.539139509,2.403174639,2.280999899,2.263403893,2.18633914,2.134890318,2.060714483,2.103809118,2.27414608,2.590913296,2.702711821,2.636537075,2.623516798,2.534328461,2.467721224,2.414433956,2.379230738,2.355834961,2.331541061,2.276536703,2.23335886,2.176633596,2.245407581,2.249233007,2.093495846
201212,,,,,,,,,,,,2.966979027,3.090811253,3.207152367,3.111763477,2.956801176,,,,,,,,,,,,2.747542143,2.731701136,2.655314445,2.956804037,2.956800938,4.252374172,3.796059132,,,,,,,,,,,3.042181969,2.610140085,2.661625862,2.818758488,4.252378941,3.796071291,,,,,,,,,,,3.04218173,2.947909832,2.783496618,2.758292913,4.356859207,4.330039501,,,,,,,,,,,3.042181969,2.760320187,2.5753088,2.613873959,4.830706596,4.480452538,4.008200169,3.483084917,3.762603521,3.773572445,2.801596403,,,,,2.692924976,2.94792223,2.718865156,2.560077906,2.515250444,4.749038696,4.769927025,4.008200169,3.483084917,3.431426048,2.801573753,2.801550865,,,,,2.692934036,2.692926407,2.696761847,2.386083126,2.506190062,3.802697897,4.76996088,,,2.539207458,2.521358967,2.428521633,,,,,2.703527451,2.67131567,2.469714642,2.32361269,2.394289255,3.550369024,2.756594658,3.071723223,3.071469545,2.3923769,2.420608282,2.420615911,2.107405901,2.107405663,2.388209581,2.4028759,2.445082664,2.538258791,2.479029655,2.063180208,2.361572981,2.826197863,2.756572008,2.61232543,2.603339434,2.392368555,2.102720261,2.166370392,2.107390165,2.10740757,2.107543468,2.457432032,2.46669364,2.483571291,2.400193214,2.240638733,2.388175488,2.670371771,2.442448378,2.187577963,2.269128561,2.235673189,2.13767004,2.09016943,2.063529253,2.171344042,2.190433025,2.385175467,2.526055336,2.481724977,2.333479404,2.240648985,2.21340394
201301,,,,,,,,,,,,2.736334801,2.416279078,2.299284458,2.465605497,1.875248551,,,,,,,,,,,,2.549210548,2.462231874,2.140900373,1.875257373,1.875248551,3.88133049,3.878484964,5.452676773,5.452878952,,,,,,,,,2.600008726,2.109401703,1.989935637,2.061751366,3.88142848,3.878489494,3.794901609,3.796919107,,,,,,,,,2.092975616,1.996472239,1.94584775,2.128741741,4.19144392,4.191399574,3.794873714,3.794873476,,,,,,,,,2.092665911,2.032788515,1.933964133,1.981886983,4.389117718,3.808188438,3.797381639,3.439052582,3.439052582,2.74631238,2.759202242,2.79199481,,,1.888066888,1.888929129,2.039502144,1.998015523,1.979014635,2.029961348,4.389117718,3.808187962,3.797381639,3.439052582,3.439052582,2.746311665,2.759198666,2.79199481,,,1.888066888,1.888931632,1.933353186,1.913569927,1.988755465,1.980960131,,,,,,2.69060564,2.690596581,2.79199481,,,1.888066888,1.948446035,2.037359715,2.095020294,2.100221157,2.143232107,3.305811405,3.236217499,3.312922478,3.31252408,2.789516926,2.799250364,2.801726341,2.076697588,2.09260869,1.89904654,1.936689377,1.962819576,1.877935767,2.01026392,2.321780205,2.409304857,3.305798769,3.236162663,2.574407816,2.466138601,2.332377434,2.401774406,2.252741098,2.076648712,2.092589617,2.026360035,1.90422225,1.882745743,2.076897144,2.135886431,2.221920252,2.328932047,3.106421471,2.69991827,2.035998583,1.876085043,1.857098818,1.922376871,1.8602947,1.760080338,1.837432981,1.954693556,2.045256376,2.129099369,2.232405901,2.267966986,2.238799095,2.214916945
201302,,,,,,,,,,,,56.43056107,33.09555054,17.49210739,13.63670349,1.951102495,,,,,,,,,,,,9.570343018,8.416463852,3.583790779,1.95128274,1.951102495,4.686911583,,,,,,,,,,,,1.605343461,1.515475392,1.532172322,1.585571766,4.712676048,4.734596252,,,,,,,,,,,1.605343461,1.70287466,1.729694128,2.092291117,4.68368721,4.734596252,,,,,,,,,,,,1.817422271,2.008288383,2.162365437,3.966571808,4.291412354,4.259557724,4.259560585,4.259662151,3.389430285,3.389430285,,,,,1.517369747,1.736366391,1.842708826,1.934901595,2.018099546,3.812103748,4.118451595,4.258055687,4.480017185,4.480050087,3.389432907,3.389450073,,,,,1.517420888,1.51738131,1.795436502,2.059134722,2.105246544,3.473112106,4.118438721,4.258055687,4.480051041,4.480051041,3.644202948,3.644249916,,,,,1.553486586,1.645379424,1.942014217,2.167395592,2.30503583,3.486423492,3.065441132,2.824548721,2.530676842,1.977437973,3.685518503,3.685563564,1.700016141,1.700016379,1.572955012,1.675790071,1.733512402,1.954790473,2.068255901,2.185678244,2.351546049,3.163319349,3.065418243,2.824489355,2.530630589,1.977417469,1.808205009,1.95094955,1.699940562,1.7000103,1.572967172,1.531330347,1.864362597,2.085195541,2.223662615,2.311203003,2.29757452,2.976118565,2.344719887,1.964783549,1.769338965,1.744143128,1.781214833,1.736732244,1.668059826,1.641760707,1.645315289,1.713896155,1.916583896,2.038352728,2.119410276,2.094816446,2.098039865
201303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.033674717,5.033327103,2.406046629,,,,,,,,,,,,,,2.692130089,2.681743145,2.406078577,,,,,,,,,,,,,,2.691950798,2.212082863,2.602972984,7.573024273,,,,,,,,,,,,,2.452468395,2.479989767,2.607683182,7.57302618,,,,,,,,,,,,2.41135788,2.386205435,2.533459902,2.546911001,7.585715294,,,,,,,,,,,,2.411357641,2.365117788,2.372032642,2.294497252,6.367545605,,,,2.856670618,2.477940083,2.477934837,2.502952099,2.502952099,2.154943466,2.341732979,2.344375849,2.351606846,2.316634417,2.31056881,1.997782111,6.367545605,,2.891414165,2.737497091,2.856682539,2.86999321,2.947654486,2.501104832,2.502872467,2.154932261,2.335236073,2.196982861,2.108530045,2.162086487,2.198487759,1.935246944,,,2.891414642,2.73749733,2.937004566,2.272219896,2.080670595,2.097081661,2.09840107,2.059981823,2.038693666,2.049399376,2.064603329,2.064728022,2.093370676,1.585536242
201304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.032790184,4.133858681,4.145938873,,,,,,,,,3.067765951,3.06776619,2.007698774,1.967207432,,4.032790184,4.133858681,4.14593935,,,,,,,,,3.06776619,3.06768775,2.007689476,1.967168689,,4.032790184,4.133858681,4.145938873,,,,,,,,,3.067765951,1.950042725,1.882779241,1.836783648,,,,3.607515097,3.607491732,,,,,,,,1.798354745,1.791735411,1.654633164,1.593301177,1.393663526,,,3.36640811,3.366391897,,,,,,,1.634238601,1.716919184,1.455906391,1.322973013,1.187979817,1.097754359,,,3.366387367,3.366387367,,,,,,,1.634238601,1.544968605,1.232427597,1.033996582,0.9695521,0.99571985
201305,,,,,,,,,,,,3.816909075,3.928558111,3.996946335,2.542504549,2.542504549,,,,,,,,,,,,3.401213169,3.362963676,3.165230513,2.542504549,2.542504549,5.280272484,6.194422722,,,,,,,,,,,,1.902050376,1.902034879,1.866107821,5.280320644,6.19440794,,,,,,,,,,,,1.842975616,1.845181465,1.866106868,6.148479939,5.775098801,,,,,,,,,,,,1.842972875,1.805459976,1.85002625,6.870772362,11.64874554,15.52036476,,,,,,,,,,1.802199602,1.94231534,2.169875145,3.115343809,13.59592628,13.92122269,15.52036381,,,63.21627426,63.21627808,,,,,,7.588481426,3.605721951,5.296480179,7.565863132,10.16051197,13.27831554,,,,63.21627426,63.21627808,,,,,,8.22560215,9.000693321,10.12098694,11.28113556,7.385988235,10.84295559,14.99039173,14.75155544,14.76133156,25.43070984,25.4312973,18.44649506,18.44649506,18.44649506,12.43311501,12.38487053,12.09902573,10.47496223,10.26385212,10.20196342,10.88527203,10.84295559,14.99015141,14.75156307,14.76134872,15.84316349,17.89932251,18.43792343,18.44622231,18.44173431,14.88189602,13.07979679,12.75064945,11.62472248,10.79191017,10.54118633,13.5278244,10.84295559,13.12539101,14.85817051,15.0182724,14.6082449,14.66682053,15.06782722,15.73651791,16.21294403,15.3204155,14.11879635,13.61018181,12.75404358,10.55562305,11.43075275
201306,,,,,,,,,,,,2.184144497,1.977333903,1.881941915,1.965956688,1.571845174,,,,,,,,,,,,1.955983639,1.804012299,1.532112241,1.571859837,1.571845174,6.413135052,12.67923737,12.68127537,13.82953453,,,,,,,,,1.421777606,1.303554773,1.996195555,3.106801748,6.53231287,7.112925053,13.8295145,13.82953358,,,,,,,,,1.421777606,3.438045502,3.338202477,2.289716482,6.155015469,6.070133209,13.82953453,13.82953453,,,,,,,,,,1.417585611,2.130515575,2.007276535,7.542951107,7.306896687,10.58105278,14.13996887,53.7109642,55.96158981,8.369385719,14.96444988,,,,2.316622019,1.443843007,1.86672616,2.146645546,2.300820827,9.517051697,10.65459061,12.54020691,14.13996792,37.10768509,3.520380497,8.36931324,14.96445084,,,,2.32068038,2.316845655,2.836198807,3.170274496,4.142343998,11.95163822,17.52176666,12.54106045,,8.219234467,8.134925842,7.647726536,14.96444988,,,,4.19602108,4.077505589,4.414048195,4.813511848,5.464176655,11.9736681,15.98026848,12.51381779,12.51290417,13.099473,16.04725647,16.6507988,6.875426292,6.875425816,9.523415565,9.263378143,8.657689095,6.888535023,5.834541321,5.530201435,5.301436424,15.9428854,15.98011017,10.88232708,10.77409363,11.08312702,12.28302574,14.74898338,6.879272461,6.875534058,9.207518578,13.7077589,7.15332365,7.531470299,7.819940567,7.063755035,6.542460918,19.43042183,13.09658337,10.28979301,9.822236061,8.909174919,8.427075386,8.464071274,8.611658096,7.979445457,7.250656605,7.485483646,7.772696018,8.72928524,8.227911949,7.242984772,7.105461597
201307,,,,,,,,,,,,4.465623856,3.532914639,3.534687281,3.984539747,4.075039387,,,,,,,,,,,,3.21338439,3.243853569,3.318306684,4.075037479,4.075039387,5.374483109,7.879206181,7.878902912,8.870361328,,,,,,,,,2.242219448,3.246556044,3.953927755,5.151520252,6.106963634,9.620938301,8.870349884,8.870361328,,,,,,,,,2.586795807,2.84625721,2.976921558,3.232313156,6.195987701,6.278784752,8.870361328,8.870361328,,,,,,,,,2.586889744,2.533125877,2.674993992,2.620704651,7.010252476,6.948836803,6.134860516,,,4.693992138,4.872279167,5.635057449,,,,3.350946188,2.68705225,2.738871098,2.767003536,2.708026409,7.126603603,7.42676115,7.634767056,,15.82664108,4.694325924,4.872572899,5.635057449,,,,3.350218773,3.350973606,3.362308741,3.700060844,3.5084548,6.81852293,7.426778793,7.635127068,,15.82664013,15.75095272,15.31760883,5.635057449,,,,2.218490362,3.846662045,3.745479822,3.534848928,3.146708012,6.781025887,7.223398685,23.9302597,23.91207504,9.108493805,9.396251678,9.472844124,4.51530695,5.363217831,7.327731609,5.205563068,5.155418396,4.84576273,3.912725925,2.614344597,2.542321205,7.19076252,7.223351002,9.308038712,7.914412498,6.265349388,6.946997166,7.755936146,4.515604496,5.363189697,7.32742691,7.65871048,4.247639179,3.550309658,2.732342958,2.257963896,2.097527266,6.703327179,4.575222969,5.801299095,5.653173447,5.62999773,5.884027958,6.343529701,5.746204376,5.033733368,4.769066334,3.794400692,3.04256773,2.269169807,2.548598051,2.083479643,1.950454354
201308,7.148191452,,,,,,,,,,,3.117987394,2.664159775,2.337505341,1.732768059,1.837347627,7.148191452,,,,,,,,,,,2.760215998,2.589761257,1.996194005,1.837346315,1.837347627,5.122754574,9.396993637,9.397500992,9.924854279,,,,,,,,,1.61005795,1.815538645,2.017109394,2.356782198,4.724127293,6.129101276,9.924832344,9.924854279,,,,,,,,,2.113721848,2.141908169,2.258062363,4.027872562,5.042778969,4.994961739,9.924853325,9.924854279,,,,,,,,,2.113844872,1.600839853,3.008833408,4.110335827,5.813810349,5.683802128,5.570976734,5.197143078,5.197143078,12.61686611,11.07538319,2.998141766,,,,4.304089546,2.712972403,3.054177999,3.543021917,4.553435802,5.790242672,5.597448826,5.305428028,5.197143078,13.95613003,12.61695385,11.07558727,2.998141766,,,,4.307440281,4.304193974,3.764651775,3.683295488,3.227547884,5.971297741,6.797765732,5.305255413,,14.95628262,14.89523125,14.68459606,2.998141766,,,,5.835732937,5.176747799,4.48697567,3.591794252,2.78436017,6.152656555,6.171370983,4.088831902,4.094175816,7.386787415,12.07171631,12.0723505,8.662630081,8.662630081,1.771189451,4.654322147,5.648534298,5.275341988,4.001527786,3.089015961,2.811905622,6.323810101,6.171370506,6.894135952,7.435466766,7.386713982,7.548247337,11.77833939,8.658804893,8.662344933,10.19848347,3.694261074,4.337563992,3.748003244,2.906718969,2.332176924,2.043494701,6.040001869,6.18137455,6.126087189,6.153408051,6.44515419,7.66353178,8.027009964,7.158455372,5.976733208,5.329770565,5.310727596,4.814245701,3.018600225,2.294734716,1.885500908,1.301737785
201309,,,,,,,,,,,,2.220307112,1.980033398,2.025603771,2.462501287,1.960372448,,,,,,,,,,,,2.10045743,1.957081079,1.65643537,1.960379601,1.960372329,,,,,,,,,,,,,2.164165735,1.595346451,1.591394663,1.888969183,,,,,,,,,,,,,0.686068535,1.124571204,1.438885093,1.417722821,,,,,,,,,,,,,0.685813129,1.651328206,1.399091244,1.351725698,5.892471313,4.9597435,,,,,,,,,,1.146095157,1.141245842,1.249533534,1.331510782,1.350113511,4.9997859,4.9597435,,,,,,,,,,1.148731351,1.146158457,1.366212368,1.252066493,1.242801666,4.999758244,4.9597435,,,,,,,,,,2.0461905,1.529308081,1.34416759,1.290575504,1.171938062,4.090711594,,3.301193476,3.301193476,3.21946311,3.492502689,3.49266839,10.69979572,5.007024288,2.857468128,2.891249418,2.815855742,1.998963475,1.223163843,1.128983855,1.022972226,3.382627964,,3.301193714,3.301528692,3.22064352,3.637717724,5.106120586,10.69853401,5.007049561,6.681221485,3.671369076,2.236071825,1.854079008,1.49087286,1.298329115,1.062155128,3.380413055,,3.301193476,5.001431465,4.877259254,4.836238861,4.795696735,4.865069389,5.305864334,5.641435623,3.87497139,2.472105503,1.91512692,1.48169136,1.580982208,1.060837388
201310,,,,,,,,,,,,,2.319460869,2.319564342,1.943448305,1.943448186,,,,,,,,,,,,,2.993664265,2.900092602,1.943448305,1.943448305,,,,,,,,,,,,,,1.773408532,1.81924808,1.907808542,,,,,,,,,,,,,,1.839880705,1.850751519,1.97904253,,,,,,,,,,,,,,6.128448009,2.562629938,2.476092339,,,,,,,,,,,,4.013095379,3.69027257,4.495985031,4.577590466,3.526381254,,,,,,,,,,,,4.015121937,4.012746334,2.077942848,2.436249495,2.672436237,,,,,,,,,,,,5.210096359,2.670024872,2.432701349,2.488500357,3.027611732,5.675934792,5.694589615,5.466704369,7.246064186,9.603373528,5.485793591,5.485666275,3.187810659,3.187810659,2.793362141,2.591844082,2.631844997,2.815457821,2.222367048,2.28006506,2.262314558,5.675979614,5.694528103,5.46577692,7.245644569,9.602766037,8.763059616,9.22617054,3.18783617,3.187768459,2.793288469,1.969405413,2.365198851,2.172160864,2.084987402,2.133207321,2.112879276,6.574835777,4.400676727,3.345263481,4.910450935,4.51003933,3.684206963,3.219902754,3.197692633,2.926039696,2.453191757,2.232511997,2.374383926,2.239940882,2.125859499,2.142251492,1.86018455
201311,,,,,,,,,,,,5.427070141,5.146766663,5.249736786,6.038071156,4.433638573,,,,,,,,,,,,4.331371307,4.338112831,4.35782671,4.433655262,4.433638573,5.169765472,4.827421665,5.237170696,5.237170696,,,,,,,,,5.988717079,4.325656414,3.895692348,4.063850403,4.795557499,4.827422619,5.237170696,5.237170696,,,,,,,,,4.27369976,3.906687737,3.23018384,3.070710421,4.842478275,4.860012531,5.237170696,5.237170696,,,,,,,,,4.273421288,2.955174923,2.807011127,2.813792944,4.645154953,4.613285542,4.543715477,4.116970062,4.116970062,3.572622299,3.572622299,,,,,3.250952244,2.748630285,2.680809021,2.658508778,2.721001148,4.753517151,4.7592206,4.543715,4.116970062,3.630209684,3.572619438,3.572603226,,,,,3.249073982,3.250824928,2.64854598,2.68004632,2.741368055,4.621080875,4.75922823,,,3.565092325,3.500363827,3.368656158,,,,,2.650908232,2.593500376,2.597616196,2.636367559,2.673000097,4.653143883,3.926236629,4.192237377,4.191553116,3.842693806,3.533291578,3.472892761,2.927669287,2.842049837,2.711670876,2.567718744,2.550048113,2.465113878,2.596507788,2.614381075,2.692059517,3.923992157,3.926177979,3.204589128,3.212792635,3.232824802,3.231199265,3.178121567,2.927577257,2.842039347,2.711662531,2.761567354,2.443045855,2.477664709,2.567704439,2.637897968,2.583014488,3.4868536,3.283612728,2.885252714,2.951303005,2.996414423,2.991791725,2.884286642,2.737235069,2.688160181,2.651077271,2.506235361,2.479895353,2.468299866,2.468723297,2.568618774,2.462399483
201312,,,,,,,,,,,,8.080643654,6.665338516,6.332323074,7.226778984,5.533147812,,,,,,,,,,,,4.607647419,4.479142189,4.058974266,5.533211231,5.533148766,,,,,,,,,,,,,3.795326471,4.14421463,4.678730488,5.644859791,,,,,,,,,,,,,3.949908495,3.297578812,2.8133955,2.860022068,,,,,,,,,,,,,3.949960232,2.571937323,2.564889431,2.579101563,5.624120712,5.801037788,5.879268646,,6.196138382,6.193435669,3.013370991,,,,,2.487913132,2.6845963,2.619114161,2.605631828,2.82774806,5.624120712,5.801037312,5.879268169,,6.196138382,3.013380527,3.013383627,,,,,2.48786974,2.487913847,2.49260807,2.827775955,2.977014065,5.626173496,5.801037788,5.879268646,,,3.209192514,3.209236622,,,,,2.462440252,2.468277216,2.67323184,2.789534569,2.657957077,5.424012661,3.512156725,4.591162205,4.590000153,5.254300117,3.857009411,3.677181005,2.504934788,2.387987852,2.39735651,2.371332645,2.388487816,2.483789921,2.641518831,2.666074991,2.152618647,3.764928102,3.512133837,3.068494081,3.066514015,3.057520151,3.059808254,2.72792387,2.50491643,2.387987375,2.397360802,2.508057117,2.4102633,2.457990408,2.529403925,2.45424509,2.322636366,3.419396639,3.19555521,2.809769154,2.601344109,2.566870928,2.531445742,2.431769848,2.359428883,2.378646612,2.429806948,2.446941376,2.451466799,2.432180166,2.460033894,2.354993582,1.967414975
